339	149830
340	21320
340	21329
340	21336
340	21338
340	21339
340	21351
340	84450
340	87095
340	144306
341	25820
341	96177
341	142526
341	167860
342	110802
343	78925
344	103774
345	123327
345	155756
345	155757
346	171079
347	60440
348	41974
349	132352
349	132353
350	21264
351	6661
352	25355
352	25365
352	25367
352	25375
352	26695
352	56786
352	56787
352	56788
352	96932
352	97086
352	97087
352	97088
352	97089
352	153647
352	166880
353	178135
354	41292
355	134298
356	180
356	1999
356	2036
356	2037
356	2038
356	5727
356	14659
356	14660
356	14661
356	22660
356	22661
356	22662
356	29723
356	29726
356	30235
356	35039
356	35041
356	35042
356	37132
356	37133
356	37134
356	44575
356	44576
356	44577
356	51126
356	55607
356	58586
356	79018
356	79076
356	79077
356	91392
356	97258
356	101343
356	101344
356	101345
356	113500
356	134298
356	134299
356	141831
356	141832
356	144796
356	146376
356	146377
356	146378
356	146732
357	65462
358	5149
358	47606
358	73255
358	73256
358	73257
358	80868
358	88038
358	99788
358	140678
359	108804
359	118980
360	153650
361	91605
362	46316
363	36530
364	39556
364	39557
364	56270
364	56304
365	72778
365	72779
366	118197
366	118198
367	138411
368	104481
369	120120
369	120881
370	55327
370	58185
370	58186
370	61749
370	72709
370	92064
370	105891
370	146356
370	158310
370	158345
370	158348
370	169925
370	169926
371	126803
372	39548
373	18075
374	53577
374	53578
374	91272
374	103888
374	118709
374	138134
374	138135
375	123683
376	16882
376	16883
377	105315
378	101160
379	5376
380	169674
381	93536
381	93537
381	93538
381	93539
381	93540
382	105994
382	105997
383	12923
384	92698
384	92699
384	92700
384	92701
384	92702
384	92703
385	46342
386	46271
386	46272
387	167498
388	169426
389	83397
390	5505
391	39437
392	5617
392	5618
392	5619
392	5620
392	5622
392	5623
392	5624
392	5625
393	8694
393	62249
394	89853
395	109754
395	109759
395	109760
395	109765
395	109779
395	109786
396	124370
396	124372
397	90185
397	90186
398	126652
398	142514
398	142515
399	8190
399	8192
399	8200
399	8201
399	23403
399	23406
399	76997
399	77002
399	88701
399	95660
399	102963
400	86096
400	167952
401	94379
402	21423
402	50465
403	41945
404	160711
405	19461
406	14571
406	16557
406	16558
406	24089
406	24101
406	26596
406	47840
406	47843
406	47844
406	66975
406	73096
406	73097
406	73189
406	106182
406	106183
406	106184
406	122882
406	122891
406	127542
406	127543
406	133483
406	133484
406	133485
406	133494
406	139474
406	139475
406	158718
406	160530
406	160531
406	167327
406	176077
407	22825
407	22826
407	172285
408	28449
409	137183
410	101290
411	73132
412	15379
413	8258
413	39458
413	39459
413	72447
413	115460
413	115461
413	148717
414	143899
415	44670
416	82474
416	82475
417	19138
418	37476
418	37477
418	37478
419	134710
419	134711
420	45931
421	14706
422	106725
422	106727
422	153945
422	153946
423	35095
423	35097
423	35102
423	38741
423	40513
423	40521
423	61142
423	64479
423	84313
423	87201
423	87202
423	95660
423	125258
423	172068
424	32564
425	11345
425	11346
426	48712
426	128629
426	160168
427	38499
427	112491
427	177011
427	177012
428	4468
428	4473
428	35734
428	35735
428	84162
428	84166
428	93376
428	93385
428	126609
428	135239
429	172374
430	155589
431	51664
432	63601
432	91460
432	91461
433	105060
434	91589
434	96703
434	128262
435	6830
435	21837
435	109784
435	109785
435	109789
435	135597
435	161934
435	162477
435	162479
436	42415
436	42416
437	164952
438	6358
438	13200
438	13201
438	101827
438	101970
438	101971
439	69347
440	156417
441	152731
442	30186
442	30187
442	55237
442	55238
442	63616
442	63617
442	63622
442	63623
442	66452
442	66453
442	130572
442	130573
443	116089
443	127389
443	127394
443	161319
443	161324
444	63616
445	151225
446	90905
447	27674
447	101306
447	132689
448	159905
449	165625
450	167461
451	103879
452	49434
453	140639
454	8593
454	17387
454	53746
454	63762
454	112960
455	112741
455	112742
456	7119
456	7120
456	7121
456	12470
457	105743
458	35314
459	79133
459	79134
459	79136
459	79137
459	79138
460	15306
460	15314
461	112711
461	112712
462	689
463	36661
463	80213
463	80214
463	102737
464	118539
465	46131
466	46228
467	33727
467	74170
467	74171
467	74172
467	74173
467	83921
468	69153
469	21494
469	24648
469	24649
469	144411
469	144412
470	3529
471	38932
471	39093
471	123960
471	124099
472	10024
472	10025
472	10026
472	10027
472	10028
472	10029
472	132594
472	132595
472	132596
472	137079
472	137080
472	137081
472	137082
472	137083
472	153180
472	153181
472	153182
472	174400
474	133055
475	93019
476	95631
477	10965
477	10966
478	116619
479	115602
479	115603
480	14253
480	14260
480	14271
480	58201
480	58202
480	58203
480	58204
480	97548
480	99530
480	99533
480	141246
480	153234
481	31265
482	147500
483	175027
483	175028
484	20532
485	130722
486	116354
487	174898
488	11790
488	11791
489	11735
489	56895
489	122997
489	122998
490	122903
491	142480
491	142481
492	58164
492	64667
492	64668
493	26332
493	26333
494	4837
495	22966
495	29502
495	30186
495	30187
495	40311
495	40312
495	80486
495	80490
495	100345
495	101737
495	101933
495	103578
495	108050
495	112472
495	129114
495	136798
495	142950
495	142951
495	144046
495	152853
495	172554
496	56365
496	56366
497	26267
498	133277
499	23666
499	37348
499	37349
500	116782
501	62458
502	4803
503	1870
503	4369
503	4370
503	16915
503	24473
503	24474
503	24475
503	24476
503	24477
503	24478
503	29599
503	29606
503	29608
503	29609
503	51735
503	58654
503	58671
503	58672
503	62387
503	62388
503	62389
503	62390
503	80834
503	90320
503	95251
503	95660
503	118196
503	118245
503	118246
503	140958
503	153311
503	153312
503	159308
503	159309
504	5180
504	37379
505	112986
505	112987
506	34771
506	38351
506	62966
507	139186
508	2402
509	157263
510	22588
510	22589
510	22590
510	23773
510	23774
510	27693
510	27694
510	27695
510	27700
510	106922
510	139859
511	11173
511	11174
511	70597
511	70598
512	42047
512	85150
512	127697
512	142969
513	172583
514	32009
514	52304
515	70198
516	34078
516	34079
517	52663
518	69639
519	91518
520	100751
521	29468
521	29469
522	93102
522	93103
523	106865
524	65039
525	69851
525	87256
525	103954
526	71304
526	95221
526	136850
526	151964
526	167927
526	178943
526	178944
526	178945
526	178949
527	115601
527	154768
528	3383
528	3384
528	3385
528	66855
528	106389
528	110494
528	167872
528	167873
529	116119
530	15305
530	16530
531	13426
531	13428
531	16558
531	61854
531	61855
531	61856
532	136448
532	136449
533	113879
534	65694
534	152337
535	63288
536	84888
536	109046
537	45617
537	45618
537	45620
537	78846
537	126274
537	149322
538	67090
538	115951
538	115952
539	26588
540	136669
541	149242
542	115377
543	1553
543	175574
543	175575
544	41039
544	41040
544	41041
544	41043
544	95385
544	95386
544	95387
544	95388
544	113683
544	113684
544	149345
544	176811
545	112184
546	33285
546	88085
546	88086
546	91235
546	157090
546	162039
547	38217
548	67228
548	121870
548	121871
548	123923
549	46434
549	46592
549	91945
549	97353
551	80319
552	106812
553	86854
554	124677
555	118900
556	115848
557	41569
558	24747
558	24748
559	76414
560	58037
561	150398
562	37253
562	38203
562	45924
562	61033
562	86765
562	94070
562	94071
562	94073
562	94078
562	94079
562	94080
562	94081
562	94082
562	94083
562	94084
562	94353
562	102285
562	103347
562	103348
562	110954
562	141349
563	72617
564	5903
565	54610
565	61455
565	61456
565	143390
566	51903
566	87354
566	125834
567	1755
568	137994
569	57512
570	51218
570	51219
571	90975
572	48371
572	61623
573	167267
574	2598
574	2599
574	2600
574	20728
574	36312
574	50898
574	50899
574	50900
574	52746
574	52747
574	53960
574	53961
574	71152
574	71153
574	71154
574	73711
574	73712
574	73714
574	86333
574	86334
574	102213
574	102214
574	111415
574	129654
574	131439
574	167239
574	167240
575	54054
575	109161
575	109162
575	109181
575	109185
575	109188
575	125869
576	34226
576	94253
576	140254
577	3626
577	3627
577	20355
577	62724
577	93997
578	99607
579	28724
579	28725
580	65609
580	65610
581	79493
581	140255
582	48582
583	38191
583	38192
584	61187
585	41241
586	124387
587	4232
587	4233
587	4235
587	4241
587	4242
587	4243
587	20271
587	41290
587	41383
587	64211
587	64212
587	64213
587	64214
587	71729
587	71769
587	71774
587	71775
587	81820
587	93573
587	108259
587	108921
587	131192
587	131193
587	168630
588	1510
589	48799
590	103572
591	6616
591	6617
591	24747
591	24748
591	143799
591	143800
592	69778
592	96585
592	96586
592	155732
593	24304
593	78978
593	142311
594	48590
595	9031
595	9066
595	9126
595	43281
595	166739
595	166740
596	56152
597	100702
597	100703
597	100704
597	100705
597	100706
597	100707
597	100708
597	100709
597	100710
597	100711
597	100712
597	100713
597	100714
597	100715
597	100716
597	100717
597	100718
597	100719
597	100720
597	100721
597	100722
597	100723
597	100724
597	100725
597	100726
597	100727
597	100728
597	100729
597	100730
597	100731
597	100732
597	100733
597	100734
597	100735
597	100736
597	100737
598	129830
599	160609
600	58507
600	62907
601	45061
601	45062
602	7989
603	69630
603	171089
603	171090
604	87542
607	109436
609	134861
610	79848
611	17607
612	174549
613	9195
614	53545
615	11424
615	106087
615	115115
616	23941
617	121911
618	173099
619	91513
620	59130
621	6476
622	40624
623	32403
623	32404
624	4878
625	76960
626	158259
627	86614
627	157481
628	11324
628	17038
628	62721
628	155360
628	155361
628	175334
630	53923
630	140731
631	14328
632	3235
632	3236
632	10767
632	10768
632	34029
632	48531
632	48532
632	70539
632	70540
632	85373
632	104255
632	123223
632	126271
632	126272
632	132384
632	147711
632	149296
632	149330
632	149331
632	155659
632	155660
632	159725
632	159730
632	162420
632	162429
632	162430
632	163437
632	163438
632	171870
632	171871
633	6439
637	173657
638	111769
638	111770
639	70476
640	56065
641	29081
642	34482
643	85289
644	10691
644	43239
645	46442
646	32378
650	3813
651	113699
651	113700
652	68630
653	104348
654	88932
654	88933
654	149075
655	76825
656	51051
657	89069
658	59038
659	174721
660	23313
661	22230
662	175054
663	102075
663	108718
663	175054
664	10784
665	25024
666	56391
667	127716
668	72566
669	5476
669	5477
670	95596
671	9499
671	9500
671	143266
671	143267
672	6784
673	2651
674	111310
675	16778
676	166451
677	166293
678	6884
679	37378
679	37379
680	36635
680	49671
680	53707
680	53708
680	129297
680	129312
680	143995
680	164556
681	58954
682	135827
683	140536
683	140537
684	83958
685	165948
686	165946
687	84999
687	150424
688	45910
688	82449
688	82450
690	18569
690	18570
690	18571
690	18572
690	18573
690	18574
690	18575
690	18576
690	18577
690	49016
690	49021
690	56086
690	56712
690	56713
690	56714
690	56715
690	56716
690	56717
690	56718
690	56719
690	56720
690	56721
690	56722
690	56723
690	56724
690	56725
690	56726
690	56727
690	116726
690	116728
690	116731
690	116735
690	116740
690	116742
691	43224
691	43225
691	96103
691	96104
692	57781
693	83115
693	83116
693	83117
693	83118
693	83119
693	83120
694	69605
695	110948
695	110951
696	21370
697	134414
698	86292
698	89155
698	115175
698	115176
698	115181
698	115182
698	115183
698	115185
698	115186
698	115187
698	115188
698	115189
698	115190
698	115199
698	115200
699	91025
699	91026
699	91027
700	43045
700	43046
700	43047
700	43048
700	91043
700	114309
700	138199
700	162719
700	166710
700	166718
702	166692
703	16079
703	16080
703	16081
703	16082
703	16083
703	16084
703	16090
704	56712
704	56713
704	56714
704	56715
704	56716
704	56717
704	56718
704	56719
704	56720
704	56721
704	56722
704	56723
704	56724
704	56725
704	56726
704	56727
704	86292
704	115175
704	115176
704	115180
704	115181
704	115182
704	115183
704	115185
704	115186
704	115187
704	115188
704	115189
704	115190
704	115199
704	115200
705	56112
706	32613
707	57009
707	57010
708	178380
708	178388
708	178416
709	57781
710	55333
712	91098
713	177530
714	4818
714	6976
714	6977
714	6995
714	6996
714	6997
714	6998
714	39981
714	39982
714	42348
714	42350
714	44511
714	44772
714	45905
714	45921
714	48291
714	48293
714	48294
714	48305
714	65359
714	65562
714	65563
714	69242
714	70203
714	70204
714	70205
714	77195
714	77196
714	77197
714	80215
714	88792
714	88996
714	88997
714	93029
714	102578
714	102579
714	114316
714	114317
714	114318
714	114557
714	114580
714	114581
714	114582
714	115228
714	116777
714	116778
714	121420
714	121421
714	121422
714	121427
714	122107
714	122108
714	124264
714	124265
714	133672
714	140508
714	140509
714	147813
714	147814
714	150916
714	150917
714	151677
714	151678
714	152088
714	155858
714	161541
714	161542
714	171855
714	177531
714	177532
714	177533
714	177534
714	177535
714	177536
715	12862
715	12884
715	48875
715	132218
715	132219
715	133433
715	145297
716	4764
716	5646
717	45807
717	45832
717	58176
718	77392
719	72719
719	72720
719	72721
719	148775
720	37674
720	37677
720	37678
720	47982
721	6734
721	6736
721	6738
721	6739
721	6740
721	6741
721	6742
721	6743
722	165410
723	10538
723	10539
723	10540
723	10542
723	18569
723	18570
723	18571
723	18572
723	18573
723	18574
723	18575
723	18576
723	18577
723	109586
723	121214
723	121215
723	121217
723	121218
723	121219
723	121220
723	121221
723	121223
723	178749
724	76370
724	76384
724	103374
725	46830
725	61373
727	113972
727	113973
727	113974
727	113976
727	113977
727	113981
727	113982
727	113983
727	113984
727	113985
727	175316
727	175317
727	175318
727	175319
727	175320
727	175321
727	175322
727	175323
727	175325
728	54895
729	67665
729	67666
729	121750
729	159202
729	159203
730	90771
730	93341
730	106760
730	108436
730	165561
730	165562
731	36906
732	10240
732	65330
733	145520
734	167423
735	39556
736	18076
736	18077
737	55245
738	19471
738	20588
738	20589
738	20761
738	20762
738	20763
738	20824
738	21087
738	21532
738	21583
738	21584
738	21585
738	27664
738	31036
738	38851
738	38852
738	42025
738	43799
738	52531
738	64521
738	67516
738	67517
738	67575
738	69436
738	69440
738	74778
738	74779
738	86981
738	92414
738	92415
738	112493
738	121700
738	121701
738	121702
738	141877
738	147719
738	152442
738	153910
738	153911
738	158579
738	168107
739	153514
740	78689
741	155898
742	73907
743	62424
743	62425
743	127805
743	127807
744	19387
744	19388
745	27253
746	27255
747	138916
747	138917
747	138918
747	138919
748	7015
748	7016
749	121023
749	121024
750	27960
750	54469
751	41827
752	50922
752	50923
753	56162
753	56163
753	56166
753	69778
753	103803
753	162309
753	167026
753	172821
753	172822
754	93858
755	172819
756	143909
757	75812
757	94119
759	25373
760	117159
761	28619
762	3038
762	74118
763	5318
763	129778
764	3107
764	17934
764	164123
764	164124
764	164164
765	105699
765	105700
765	105701
766	51339
767	1271
767	1272
767	4303
767	9753
767	9754
767	32003
767	32004
767	32005
767	32006
767	50184
767	101671
767	101672
767	103639
767	103640
767	131456
767	131457
767	152789
767	166184
767	166185
768	86654
769	152170
770	5514
771	40306
771	96561
771	97514
771	97515
771	133847
772	121411
773	134138
774	53391
774	53392
774	53393
774	100136
775	155897
776	50598
777	156891
778	173049
779	8158
780	35551
781	173631
782	109239
783	159391
784	35114
784	35115
785	47760
785	47761
785	47762
785	47763
785	47764
786	152317
786	152318
787	143661
789	134268
790	88722
790	88724
790	98310
790	107219
790	107220
791	86251
792	85942
793	80592
793	82412
793	82413
793	160426
793	160430
794	12635
795	79951
796	8089
796	28389
796	30411
796	51155
796	53776
796	82409
796	87430
796	87431
796	101375
796	101376
796	146563
796	163661
796	163662
797	110847
798	26976
798	138505
799	45062
799	176327
800	32297
801	2816
801	2817
802	2701
803	51449
804	6856
804	6857
804	6858
804	163348
805	54209
806	119060
807	23223
807	23225
808	78715
808	78718
808	135495
809	6356
810	76675
811	7069
811	65850
811	65851
811	65854
811	69538
811	69539
811	80703
811	80705
811	80706
811	81908
811	81909
811	81910
811	84424
811	84425
811	87622
811	95518
811	95520
811	97683
811	97981
811	101925
811	101926
811	101927
811	103116
811	103458
811	103459
811	111927
811	126211
811	132403
811	132404
811	152313
811	174158
812	13875
813	60169
813	80542
814	29237
814	71014
814	75988
815	89600
816	101749
816	103171
816	135311
816	175149
816	175150
817	137415
818	154719
819	86293
819	86294
819	86295
820	3721
820	18492
820	18493
820	88371
820	88372
820	88373
820	88374
820	88376
820	88377
820	88378
820	88379
820	88380
820	88381
820	88382
820	88383
820	88384
820	88385
820	88396
820	88407
820	135501
820	135502
820	146224
820	146225
821	112929
821	112930
822	53709
823	25977
824	133088
825	82357
826	127507
826	127513
826	127517
826	163679
826	165049
827	39641
828	136038
829	66330
830	50358
830	50359
830	101765
831	139644
831	157324
831	174019
832	72342
832	72343
832	78778
832	78779
832	148229
833	140715
833	140716
833	147800
834	13509
835	24387
835	36137
835	39860
835	82216
835	144588
835	154837
835	156049
835	156050
836	42301
837	23099
837	23665
837	99293
837	111969
837	134960
838	45749
839	39371
840	13808
841	44754
841	144818
842	75542
842	90702
842	90703
843	64821
843	81550
843	114195
843	114197
843	119937
843	119939
844	49410
844	49411
844	49412
844	49413
844	64322
844	64323
844	73604
844	130444
844	130445
844	130459
844	130460
844	130461
844	130483
845	97810
845	97812
845	97819
846	40105
847	92422
847	112771
847	117514
847	117516
847	122915
847	139645
847	145866
848	38420
848	38427
848	38428
848	88657
848	130924
848	151224
848	151225
848	154573
848	154577
848	154579
848	154585
849	16733
849	16734
849	16735
849	16736
849	16737
849	16738
849	16746
849	16747
849	16748
849	16749
849	16750
849	16751
849	16752
849	16753
849	16754
849	16755
849	16756
849	16757
849	16758
849	16760
849	16766
849	99560
849	99561
849	151852
850	19132
850	42665
850	42667
850	66055
850	74378
850	75411
850	88767
850	93854
850	96919
850	104167
850	104445
850	105894
850	140897
850	140898
850	140899
850	141702
850	141704
850	141705
850	148942
850	153023
850	173276
851	32952
851	32953
851	32954
851	32955
851	47299
851	58185
851	58186
851	88766
851	97082
851	123868
851	158310
851	158348
851	169922
851	175560
851	175561
852	102992
853	140003
853	140004
854	142207
856	78653
857	105187
858	4235
858	4243
858	150277
858	150304
859	24605
859	48229
860	26515
860	57021
860	57022
860	57023
861	35515
861	35516
861	143879
862	150538
862	150539
863	113138
864	106261
865	25547
866	7081
867	173791
867	173792
868	96083
868	96084
869	4415
869	4416
869	34273
869	34274
869	34275
869	34276
869	34970
869	37141
869	43778
869	43779
869	43780
869	43781
869	43792
869	43796
869	59871
869	67455
869	67519
869	91307
869	117523
869	121714
869	121715
869	139381
869	142673
869	155424
869	155425
869	155426
869	155427
869	168073
869	168075
869	169792
870	72563
870	148735
870	148736
871	97937
872	13160
872	137821
873	91641
873	140768
874	24747
874	24748
874	28382
874	28386
874	29027
874	29028
874	81510
874	81513
874	87033
874	87034
874	123223
874	142818
874	155193
874	155624
874	155660
874	155661
876	7479
876	37293
876	117909
877	26922
877	26923
877	122356
878	105790
879	118770
880	159180
881	166943
882	962
882	16286
882	16287
882	16298
882	16300
882	25290
882	25297
882	38440
882	43663
882	43664
882	43666
882	43667
882	43668
882	43669
882	43670
882	50177
882	64971
882	73316
882	73326
882	79622
882	86310
882	86313
882	99125
882	99126
882	117208
882	122893
882	148526
882	156874
883	1838
883	8003
883	8004
883	8090
883	8091
883	18401
883	33149
883	33150
883	33151
883	33152
883	33710
883	33711
883	39896
883	44421
883	44422
883	54321
883	54324
883	63427
883	79580
883	79581
883	79582
883	104365
883	105488
883	105489
883	106906
883	107862
883	111373
883	111374
883	111375
883	118665
883	118666
883	123596
883	123597
883	129522
883	129523
883	131526
883	132319
883	132320
883	132760
883	132761
883	136181
883	144435
883	144436
883	153374
883	153375
883	153502
883	153503
883	153504
883	156881
884	81939
884	87139
884	87140
884	147987
884	147988
885	7083
886	9191
886	76837
886	76838
886	102204
886	102205
886	102206
886	127154
886	127155
887	33027
887	33028
887	34961
887	40730
887	40731
887	40732
887	40734
887	40744
887	40753
887	40768
887	40770
887	50647
887	52671
887	53737
887	82290
887	86375
887	86376
887	105938
887	112654
887	115225
887	115226
887	115331
887	120096
887	120263
887	120264
887	120265
887	122755
887	122756
887	143249
887	150614
887	153329
887	153330
887	153331
887	153624
887	162909
887	168041
888	18758
888	18759
888	18765
888	18766
888	18768
889	92859
889	128892
889	128893
889	151647
889	162362
889	162367
889	162368
890	139303
891	8250
892	95525
893	48742
893	48743
893	48744
893	48745
893	48746
893	48763
894	101552
895	13869
895	13870
895	13981
895	14023
895	14124
895	14125
896	71999
897	20828
898	31651
898	31679
898	84470
898	90732
898	90733
898	125946
898	126619
899	9337
899	14908
899	149594
900	136519
900	136523
901	97743
902	43066
903	71310
903	71311
903	71312
903	71313
903	71378
903	71379
903	81087
903	81088
903	96108
903	96573
903	103691
903	106111
903	106113
903	148591
904	24747
904	24748
905	21693
905	21694
905	21695
905	21696
905	21699
905	21700
906	1834
906	14420
906	14421
906	14422
906	14456
906	14457
906	19693
906	19694
906	32657
906	32658
906	58454
906	58455
906	58456
906	61340
906	86123
906	91473
906	96666
906	96667
906	96668
906	107256
906	107257
906	110297
906	110298
906	110321
906	110322
906	175767
907	20837
907	27774
907	27775
907	27776
907	27777
907	29051
907	38719
907	49039
907	50916
907	54658
907	70136
907	70137
907	70138
907	71155
907	93661
907	93672
907	93673
907	97511
907	128431
907	128432
907	136707
907	143033
908	136938
908	136939
908	136940
910	1834
910	16341
910	16342
910	23604
910	35041
910	40573
910	40574
910	45197
910	46931
910	46932
910	54345
910	54348
910	54801
910	54802
910	54803
910	54804
910	54805
910	54806
910	54834
910	58201
910	58202
910	58203
910	58204
910	66394
910	66395
910	75194
910	101511
910	108827
910	110298
910	110313
910	110314
910	110315
910	110316
910	111935
910	132546
910	141988
910	141993
911	39965
911	39967
911	39968
911	110506
911	110507
912	144435
912	144436
913	29521
913	86213
913	163716
914	10534
914	10535
914	10536
914	10622
914	10623
914	20231
914	20232
914	25382
914	25383
914	33031
914	33032
914	33033
914	48953
914	48954
914	48955
914	48956
914	50168
914	50169
914	50171
914	50175
914	50180
914	93878
914	93879
914	93880
914	93881
914	94881
914	94882
914	95998
914	95999
914	109166
914	109167
914	109176
914	109177
914	117715
914	126144
914	126145
914	136038
914	143407
914	143408
914	150295
914	150342
914	150343
914	155054
915	7089
916	138503
917	49985
917	65732
918	76499
919	108010
919	135670
919	140468
919	140469
919	140470
919	140471
919	152638
920	22393
921	33127
921	42676
921	59641
921	68302
921	68303
921	69152
921	73060
921	74523
921	88372
921	88381
921	88382
921	88396
921	97716
921	98182
921	121403
921	121406
921	121411
921	139930
921	139933
921	139945
921	141988
921	141990
921	141991
921	141992
921	144492
921	144497
921	144503
921	144710
921	146584
921	148954
921	150861
921	150862
921	151497
921	151498
921	152910
921	155942
921	155943
922	42346
922	42520
922	63207
922	153866
923	159718
923	159719
924	84570
924	99468
924	99473
925	119220
925	147597
925	147598
925	177889
925	177890
925	177891
925	177892
925	177893
926	100009
927	65064
927	65065
928	69607
928	141880
929	6444
929	6445
929	15405
929	24064
929	24065
929	30440
929	30441
929	47614
929	47947
929	49670
929	72023
929	72399
929	87669
929	87670
929	89053
929	89070
929	95363
929	96351
929	96352
929	97247
929	97248
929	117730
929	117731
929	129381
929	129382
929	138525
929	151970
929	155694
929	155696
929	164865
929	164866
929	164976
929	164977
929	172536
930	111714
930	111765
931	178308
931	178309
932	1891
932	35518
932	50272
932	52966
932	52967
